trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule
26,12:11.6,TRUE,RIGHT,2312,0,0,0,0,FALSE,812,-0.323663899,1590419455_78.csv,schedule_4
27,12:14.1,FALSE,LEFT,2440,0,0,0,0,FALSE,940,-0.11057379,1590419455_78.csv,schedule_4
28,12:16.6,FALSE,LEFT,2553,0,0,0,0,FALSE,1053,0.077544823,1590419455_78.csv,schedule_4
29,12:19.3,FALSE,LEFT,2738,0,0,0,0,FALSE,1238,0.385526622,1590419455_78.csv,schedule_4
30,12:21.7,FALSE,LEFT,2379,0,0,0,0,FALSE,879,-0.212124545,1590419455_78.csv,schedule_4
31,12:23.9,TRUE,RIGHT,2188,0,0,0,0,FALSE,688,-0.530094943,1590419455_78.csv,schedule_4
32,12:26.4,FALSE,LEFT,2490,0,0,0,0,FALSE,990,-0.027335466,1590419455_78.csv,schedule_4
33,12:28.7,TRUE,RIGHT,2320,0,0,0,0,FALSE,820,-0.310345767,1590419455_78.csv,schedule_4
34,12:31.1,FALSE,LEFT,2350,0,1,1,0,FALSE,850,-0.260402773,1590419455_78.csv,schedule_4
35,12:33.4,TRUE,RIGHT,2382,1,0,1,0,FALSE,882,-0.207130245,1590419455_78.csv,schedule_4
36,12:35.8,TRUE,RIGHT,2349,1,1,1,1,FALSE,849,-0.262067539,1590419455_78.csv,schedule_4
37,12:38.1,FALSE,LEFT,2285,1,1,1,1,FALSE,785,-0.368612594,1590419455_78.csv,schedule_4
38,12:40.4,FALSE,LEFT,2351,1,1,1,1,FALSE,851,-0.258738006,1590419455_78.csv,schedule_4
39,12:42.8,FALSE,LEFT,2371,1,0,0,1,FALSE,871,-0.225442677,1590419455_78.csv,schedule_4
40,12:45.4,FALSE,LEFT,2595,0,0,0,0,FALSE,1095,0.147465015,1590419455_78.csv,schedule_4
41,12:47.7,TRUE,RIGHT,2250,1,0,1,0,FALSE,750,-0.426879421,1590419455_78.csv,schedule_4
42,12:50.4,FALSE,LEFT,2770,0,0,0,0,FALSE,1270,0.438799149,1590419455_78.csv,schedule_4
43,12:52.6,FALSE,LEFT,2211,0,0,0,0,FALSE,711,-0.491805314,1590419455_78.csv,schedule_4
44,12:54.9,FALSE,LEFT,2251,1,0,0,1,FALSE,751,-0.425214654,1590419455_78.csv,schedule_4
45,12:57.2,FALSE,LEFT,2288,0,0,0,0,FALSE,788,-0.363618295,1590419455_78.csv,schedule_4
46,13:00.0,FALSE,LEFT,2796,0,0,0,0,FALSE,1296,0.482083077,1590419455_78.csv,schedule_4
47,13:02.2,FALSE,LEFT,2260,0,0,0,0,FALSE,760,-0.410231756,1590419455_78.csv,schedule_4
48,13:04.7,FALSE,LEFT,2435,0,0,0,0,FALSE,935,-0.118897622,1590419455_78.csv,schedule_4
49,13:07.3,FALSE,LEFT,2669,0,0,0,0,FALSE,1169,0.270657734,1590419455_78.csv,schedule_4
50,13:09.6,TRUE,RIGHT,2209,0,0,0,0,FALSE,709,-0.495134847,1590419455_78.csv,schedule_4
51,13:12.1,FALSE,LEFT,2569,0,0,0,0,FALSE,1069,0.104181086,1590419455_78.csv,schedule_4
52,13:14.4,TRUE,RIGHT,2314,0,0,0,0,FALSE,814,-0.320334366,1590419455_78.csv,schedule_4
53,13:16.7,FALSE,LEFT,2243,0,1,1,0,FALSE,743,-0.438532786,1590419455_78.csv,schedule_4
54,13:18.9,FALSE,LEFT,2256,1,0,0,1,FALSE,756,-0.416890822,1590419455_78.csv,schedule_4
55,13:21.4,FALSE,LEFT,2519,0,0,0,0,FALSE,1019,0.020942762,1590419455_78.csv,schedule_4
56,13:23.7,TRUE,RIGHT,2248,0,1,0,1,FALSE,748,-0.430208954,1590419455_78.csv,schedule_4
57,13:26.1,FALSE,LEFT,2367,0,0,0,0,FALSE,867,-0.232101743,1590419455_78.csv,schedule_4
58,13:28.3,TRUE,RIGHT,2211,0,0,0,0,FALSE,711,-0.491805314,1590419455_78.csv,schedule_4
59,13:30.7,FALSE,LEFT,2396,0,0,0,0,FALSE,896,-0.183823515,1590419455_78.csv,schedule_4
60,13:32.8,TRUE,RIGHT,2143,0,0,0,0,FALSE,643,-0.605009434,1590419455_78.csv,schedule_4
61,13:35.2,TRUE,RIGHT,2370,1,0,1,0,FALSE,870,-0.227107443,1590419455_78.csv,schedule_4
62,13:37.4,TRUE,RIGHT,2202,0,1,0,1,FALSE,702,-0.506788212,1590419455_78.csv,schedule_4
63,13:40.0,TRUE,RIGHT,2611,0,0,0,0,FALSE,1111,0.174101279,1590419455_78.csv,schedule_4
64,13:42.2,TRUE,RIGHT,2216,0,0,0,0,FALSE,716,-0.483481481,1590419455_78.csv,schedule_4
65,13:44.6,FALSE,LEFT,2419,0,0,0,0,FALSE,919,-0.145533886,1590419455_78.csv,schedule_4
66,13:46.8,TRUE,RIGHT,2218,0,0,0,0,FALSE,718,-0.480151948,1590419455_78.csv,schedule_4
67,13:49.1,FALSE,LEFT,2293,0,0,0,0,FALSE,793,-0.355294462,1590419455_78.csv,schedule_4
68,13:51.4,TRUE,RIGHT,2224,1,0,1,0,FALSE,724,-0.470163349,1590419455_78.csv,schedule_4
69,13:53.6,FALSE,LEFT,2281,1,0,0,1,FALSE,781,-0.37527166,1590419455_78.csv,schedule_4
70,13:55.9,FALSE,LEFT,2280,0,0,0,0,FALSE,780,-0.376936426,1590419455_78.csv,schedule_4
71,13:58.5,TRUE,RIGHT,2542,0,1,0,1,FALSE,1042,0.059232391,1590419455_78.csv,schedule_4
72,14:01.3,FALSE,LEFT,2792,0,0,0,0,FALSE,1292,0.475424011,1590419455_78.csv,schedule_4
73,14:03.6,TRUE,RIGHT,2326,0,0,0,0,FALSE,826,-0.300357168,1590419455_78.csv,schedule_4
74,14:05.9,FALSE,LEFT,2343,0,0,0,0,FALSE,843,-0.272056138,1590419455_78.csv,schedule_4
75,14:08.0,TRUE,RIGHT,2118,0,0,0,0,FALSE,618,-0.646628596,1590419455_78.csv,schedule_4
76,14:10.5,FALSE,LEFT,2445,0,0,0,0,FALSE,945,-0.102249957,1590419455_78.csv,schedule_4
77,14:13.0,TRUE,RIGHT,2551,0,0,0,0,FALSE,1051,0.07421529,1590419455_78.csv,schedule_4
78,14:15.4,FALSE,LEFT,2359,0,0,0,0,FALSE,859,-0.245419875,1590419455_78.csv,schedule_4
79,14:17.9,TRUE,RIGHT,2501,0,0,0,0,FALSE,1001,-0.009023034,1590419455_78.csv,schedule_4
80,14:20.3,TRUE,RIGHT,2433,0,0,0,0,FALSE,933,-0.122227155,1590419455_78.csv,schedule_4
81,14:22.7,TRUE,RIGHT,2378,0,0,0,0,FALSE,878,-0.213789311,1590419455_78.csv,schedule_4
82,14:25.1,TRUE,RIGHT,2342,1,0,1,0,FALSE,842,-0.273720905,1590419455_78.csv,schedule_4
83,14:28.6,FALSE,LEFT,3491,1,0,0,1,FALSE,1991,1.639095781,1590419455_78.csv,schedule_4
84,14:30.9,FALSE,LEFT,2303,0,0,0,0,FALSE,803,-0.338646797,1590419455_78.csv,schedule_4
85,14:33.4,TRUE,RIGHT,2539,0,0,0,0,FALSE,1039,0.054238092,1590419455_78.csv,schedule_4
86,14:35.8,FALSE,LEFT,2448,0,0,0,0,FALSE,948,-0.097255658,1590419455_78.csv,schedule_4
87,14:38.3,FALSE,LEFT,2508,0,0,0,0,FALSE,1008,0.002630331,1590419455_78.csv,schedule_4
88,14:40.6,TRUE,RIGHT,2288,0,0,0,0,FALSE,788,-0.363618295,1590419455_78.csv,schedule_4
89,14:42.9,TRUE,RIGHT,2300,0,0,0,0,FALSE,800,-0.343641097,1590419455_78.csv,schedule_4
90,14:45.1,TRUE,RIGHT,2152,0,0,0,0,FALSE,652,-0.590026536,1590419455_78.csv,schedule_4
91,14:47.3,TRUE,RIGHT,2225,0,0,0,0,FALSE,725,-0.468498583,1590419455_78.csv,schedule_4
92,14:49.6,TRUE,RIGHT,2271,1,0,1,0,FALSE,771,-0.391919325,1590419455_78.csv,schedule_4
93,14:51.9,TRUE,RIGHT,2293,1,0,1,0,FALSE,793,-0.355294462,1590419455_78.csv,schedule_4
94,14:54.2,FALSE,LEFT,2324,1,0,0,1,FALSE,824,-0.303686701,1590419455_78.csv,schedule_4
95,14:56.6,FALSE,LEFT,2375,1,0,0,1,FALSE,875,-0.218783611,1590419455_78.csv,schedule_4
96,14:59.1,FALSE,LEFT,2497,1,0,0,1,FALSE,997,-0.0156821,1590419455_78.csv,schedule_4
97,15:01.4,FALSE,LEFT,2313,1,1,1,1,FALSE,813,-0.321999133,1590419455_78.csv,schedule_4
98,15:03.7,TRUE,RIGHT,2277,0,1,0,1,FALSE,777,-0.381930726,1590419455_78.csv,schedule_4
99,15:05.9,FALSE,LEFT,2284,1,0,0,1,FALSE,784,-0.370277361,1590419455_78.csv,schedule_4
0,11:06.0,FALSE,RIGHT,2429,0,1,1,0,TRUE,929,-1.318831998,1590419463_82.csv,schedule_4
1,11:09.5,TRUE,LEFT,3202,1,0,1,0,TRUE,1702,0.966536399,1590419463_82.csv,schedule_4
2,11:13.0,TRUE,LEFT,3526,0,0,0,0,TRUE,2026,1.92443984,1590419463_82.csv,schedule_4
3,11:15.9,FALSE,RIGHT,3193,0,0,0,0,TRUE,1693,0.93992797,1590419463_82.csv,schedule_4
4,11:19.0,FALSE,RIGHT,2887,0,0,0,0,TRUE,1387,0.035241386,1590419463_82.csv,schedule_4
5,11:21.8,FALSE,RIGHT,3016,0,0,0,0,TRUE,1516,0.416628867,1590419463_82.csv,schedule_4
6,11:25.2,TRUE,LEFT,3135,0,0,0,0,TRUE,1635,0.768451428,1590419463_82.csv,schedule_4
7,11:29.3,TRUE,LEFT,3985,0,0,0,0,TRUE,2485,3.281469716,1590419463_82.csv,schedule_4
8,11:33.3,TRUE,LEFT,4056,0,0,0,0,TRUE,2556,3.491380656,1590419463_82.csv,schedule_4
9,11:36.9,FALSE,RIGHT,3600,0,0,0,0,TRUE,2100,2.143220256,1590419463_82.csv,schedule_4
10,11:40.0,FALSE,RIGHT,3089,0,1,1,0,TRUE,1589,0.632452791,1590419463_82.csv,schedule_4
11,11:42.8,FALSE,RIGHT,3081,0,1,1,0,TRUE,1581,0.608800854,1590419463_82.csv,schedule_4
12,11:45.6,FALSE,RIGHT,2823,1,1,1,1,TRUE,1323,-0.153974109,1590419463_82.csv,schedule_4
13,11:48.6,FALSE,RIGHT,2697,1,1,1,1,TRUE,1197,-0.526492114,1590419463_82.csv,schedule_4
14,11:51.4,FALSE,RIGHT,3088,1,1,1,1,TRUE,1588,0.629496299,1590419463_82.csv,schedule_4
15,11:54.9,FALSE,RIGHT,3312,1,0,0,1,TRUE,1812,1.29175053,1590419463_82.csv,schedule_4
16,11:57.4,FALSE,RIGHT,2712,0,0,0,0,TRUE,1212,-0.482144732,1590419463_82.csv,schedule_4
17,12:01.3,FALSE,RIGHT,3488,0,0,0,0,TRUE,1988,1.812093141,1590419463_82.csv,schedule_4
18,12:04.2,FALSE,RIGHT,3136,0,0,0,0,TRUE,1636,0.77140792,1590419463_82.csv,schedule_4
19,12:06.7,FALSE,RIGHT,2720,0,0,0,0,TRUE,1220,-0.458492796,1590419463_82.csv,schedule_4
20,12:09.8,FALSE,RIGHT,2800,0,1,1,0,TRUE,1300,-0.221973427,1590419463_82.csv,schedule_4
21,12:12.2,TRUE,LEFT,2680,1,0,1,0,TRUE,1180,-0.57675248,1590419463_82.csv,schedule_4
22,12:15.6,TRUE,LEFT,3144,1,1,1,1,TRUE,1644,0.795059857,1590419463_82.csv,schedule_4
23,12:18.9,TRUE,LEFT,3256,1,1,1,1,TRUE,1756,1.126186972,1590419463_82.csv,schedule_4
24,12:21.4,TRUE,LEFT,2760,1,1,1,1,TRUE,1260,-0.340233111,1590419463_82.csv,schedule_4
25,12:25.4,TRUE,LEFT,3648,0,1,0,1,TRUE,2148,2.285131877,1590419463_82.csv,schedule_4
26,12:28.3,FALSE,RIGHT,2960,0,0,0,0,TRUE,1460,0.251065309,1590419463_82.csv,schedule_4
27,12:30.7,FALSE,RIGHT,2672,0,0,0,0,TRUE,1172,-0.600404417,1590419463_82.csv,schedule_4
28,12:33.6,TRUE,LEFT,2688,0,0,0,0,TRUE,1188,-0.553100543,1590419463_82.csv,schedule_4
29,12:36.1,FALSE,RIGHT,2752,0,0,0,0,TRUE,1252,-0.363885048,1590419463_82.csv,schedule_4
30,12:39.2,FALSE,RIGHT,2840,0,0,0,0,TRUE,1340,-0.103713743,1590419463_82.csv,schedule_4
31,12:41.9,TRUE,LEFT,2968,0,0,0,0,TRUE,1468,0.274717246,1590419463_82.csv,schedule_4
32,12:45.0,FALSE,RIGHT,2831,0,0,0,0,TRUE,1331,-0.130322172,1590419463_82.csv,schedule_4
33,12:47.4,FALSE,RIGHT,2664,0,0,0,0,TRUE,1164,-0.624056353,1590419463_82.csv,schedule_4
34,12:50.4,FALSE,RIGHT,2712,0,1,1,0,TRUE,1212,-0.482144732,1590419463_82.csv,schedule_4
35,12:52.7,TRUE,LEFT,2584,1,0,1,0,TRUE,1084,-0.860575722,1590419463_82.csv,schedule_4
36,12:55.3,TRUE,LEFT,2624,1,1,1,1,TRUE,1124,-0.742316038,1590419463_82.csv,schedule_4
37,12:58.1,TRUE,LEFT,2537,1,1,1,1,TRUE,1037,-0.999530851,1590419463_82.csv,schedule_4
38,13:00.5,TRUE,LEFT,2600,1,1,1,1,TRUE,1100,-0.813271848,1590419463_82.csv,schedule_4
39,13:03.8,TRUE,LEFT,2961,0,1,0,1,TRUE,1461,0.254021802,1590419463_82.csv,schedule_4
40,13:06.1,FALSE,RIGHT,2679,0,0,0,0,TRUE,1179,-0.579708972,1590419463_82.csv,schedule_4
41,13:09.1,FALSE,RIGHT,2783,0,1,1,0,TRUE,1283,-0.272233793,1590419463_82.csv,schedule_4
42,13:11.7,FALSE,RIGHT,2825,0,0,0,0,TRUE,1325,-0.148061125,1590419463_82.csv,schedule_4
43,13:14.6,FALSE,RIGHT,2625,0,0,0,0,TRUE,1125,-0.739359545,1590419463_82.csv,schedule_4
44,13:17.3,FALSE,RIGHT,2967,1,0,0,1,TRUE,1467,0.271760754,1590419463_82.csv,schedule_4
45,13:20.3,FALSE,RIGHT,2671,0,0,0,0,TRUE,1171,-0.603360909,1590419463_82.csv,schedule_4
46,13:22.7,FALSE,RIGHT,2721,0,0,0,0,TRUE,1221,-0.455536303,1590419463_82.csv,schedule_4
47,13:25.2,FALSE,RIGHT,2496,0,0,0,0,TRUE,996,-1.120747027,1590419463_82.csv,schedule_4
48,13:28.2,FALSE,RIGHT,2672,0,0,0,0,TRUE,1172,-0.600404417,1590419463_82.csv,schedule_4
49,13:30.5,TRUE,LEFT,2647,0,0,0,0,TRUE,1147,-0.674316719,1590419463_82.csv,schedule_4
50,13:34.1,TRUE,LEFT,3313,0,0,0,0,TRUE,1813,1.294707022,1590419463_82.csv,schedule_4
51,13:36.6,FALSE,RIGHT,2736,0,0,0,0,TRUE,1236,-0.411188922,1590419463_82.csv,schedule_4
52,13:39.6,TRUE,LEFT,2632,0,0,0,0,TRUE,1132,-0.718664101,1590419463_82.csv,schedule_4
53,13:41.7,FALSE,RIGHT,2488,0,1,1,0,TRUE,988,-1.144398964,1590419463_82.csv,schedule_4
54,13:44.8,TRUE,LEFT,2840,0,1,0,1,TRUE,1340,-0.103713743,1590419463_82.csv,schedule_4
55,13:47.0,FALSE,RIGHT,2488,0,0,0,0,TRUE,988,-1.144398964,1590419463_82.csv,schedule_4
56,13:50.0,TRUE,LEFT,2728,0,1,0,1,TRUE,1228,-0.434840859,1590419463_82.csv,schedule_4
57,13:52.3,FALSE,RIGHT,2593,0,0,0,0,TRUE,1093,-0.833967293,1590419463_82.csv,schedule_4
58,13:55.3,TRUE,LEFT,2655,0,0,0,0,TRUE,1155,-0.650664782,1590419463_82.csv,schedule_4
59,13:57.6,FALSE,RIGHT,2648,0,0,0,0,TRUE,1148,-0.671360227,1590419463_82.csv,schedule_4
60,14:01.9,TRUE,LEFT,4024,0,0,0,0,TRUE,2524,3.396772908,1590419463_82.csv,schedule_4
61,14:04.8,FALSE,RIGHT,2888,0,1,1,0,TRUE,1388,0.038197878,1590419463_82.csv,schedule_4
62,14:07.3,TRUE,LEFT,2761,0,1,0,1,TRUE,1261,-0.337276619,1590419463_82.csv,schedule_4
63,14:10.1,FALSE,RIGHT,2552,0,0,0,0,TRUE,1052,-0.955183469,1590419463_82.csv,schedule_4
64,14:12.4,FALSE,RIGHT,2559,0,0,0,0,TRUE,1059,-0.934488024,1590419463_82.csv,schedule_4
65,14:16.0,FALSE,RIGHT,3409,0,0,0,0,TRUE,1909,1.578530264,1590419463_82.csv,schedule_4
66,14:18.7,FALSE,RIGHT,2647,0,0,0,0,TRUE,1147,-0.674316719,1590419463_82.csv,schedule_4
67,14:21.2,FALSE,RIGHT,2712,0,0,0,0,TRUE,1212,-0.482144732,1590419463_82.csv,schedule_4
68,14:24.2,FALSE,RIGHT,2664,0,1,1,0,TRUE,1164,-0.624056353,1590419463_82.csv,schedule_4
69,14:26.5,FALSE,RIGHT,2704,1,0,0,1,TRUE,1204,-0.505796669,1590419463_82.csv,schedule_4
70,14:29.4,FALSE,RIGHT,2616,0,0,0,0,TRUE,1116,-0.765967974,1590419463_82.csv,schedule_4
71,14:32.2,FALSE,RIGHT,3065,1,0,0,1,TRUE,1565,0.56149698,1590419463_82.csv,schedule_4
72,14:35.1,FALSE,RIGHT,2631,0,0,0,0,TRUE,1131,-0.721620593,1590419463_82.csv,schedule_4
73,14:38.3,FALSE,RIGHT,3152,0,0,0,0,TRUE,1652,0.818711794,1590419463_82.csv,schedule_4
74,14:40.6,FALSE,RIGHT,2608,0,0,0,0,TRUE,1108,-0.789619911,1590419463_82.csv,schedule_4
75,14:43.5,FALSE,RIGHT,2608,0,0,0,0,TRUE,1108,-0.789619911,1590419463_82.csv,schedule_4
76,14:46.5,FALSE,RIGHT,3313,0,0,0,0,TRUE,1813,1.294707022,1590419463_82.csv,schedule_4
77,14:49.6,FALSE,RIGHT,2576,0,0,0,0,TRUE,1076,-0.884227659,1590419463_82.csv,schedule_4
78,14:51.7,FALSE,RIGHT,2599,0,0,0,0,TRUE,1099,-0.81622834,1590419463_82.csv,schedule_4
79,14:55.0,TRUE,LEFT,2865,0,0,0,0,TRUE,1365,-0.02980144,1590419463_82.csv,schedule_4
80,14:57.4,TRUE,LEFT,2863,0,0,0,0,TRUE,1363,-0.035714425,1590419463_82.csv,schedule_4
81,15:00.4,FALSE,RIGHT,2624,0,0,0,0,TRUE,1124,-0.742316038,1590419463_82.csv,schedule_4
82,15:02.7,FALSE,RIGHT,2625,0,1,1,0,TRUE,1125,-0.739359545,1590419463_82.csv,schedule_4
83,15:05.4,FALSE,RIGHT,2416,1,0,0,1,TRUE,916,-1.357266395,1590419463_82.csv,schedule_4
84,15:07.9,FALSE,RIGHT,2832,0,0,0,0,TRUE,1332,-0.12736568,1590419463_82.csv,schedule_4
85,15:11.5,TRUE,LEFT,3264,0,0,0,0,TRUE,1764,1.149838909,1590419463_82.csv,schedule_4
86,15:14.4,FALSE,RIGHT,2913,0,0,0,0,TRUE,1413,0.112110181,1590419463_82.csv,schedule_4
87,15:16.7,FALSE,RIGHT,2558,0,0,0,0,TRUE,1058,-0.937444516,1590419463_82.csv,schedule_4
88,15:20.0,FALSE,RIGHT,2778,0,0,0,0,TRUE,1278,-0.287016253,1590419463_82.csv,schedule_4
89,15:22.6,FALSE,RIGHT,3094,0,0,0,0,TRUE,1594,0.647235251,1590419463_82.csv,schedule_4
90,15:25.3,FALSE,RIGHT,2521,0,0,0,0,TRUE,1021,-1.046834724,1590419463_82.csv,schedule_4
91,15:28.6,FALSE,RIGHT,3231,0,0,0,0,TRUE,1731,1.05227467,1590419463_82.csv,schedule_4
92,15:30.9,FALSE,RIGHT,2608,0,1,1,0,TRUE,1108,-0.789619911,1590419463_82.csv,schedule_4
93,15:34.4,FALSE,RIGHT,3016,0,1,1,0,TRUE,1516,0.416628867,1590419463_82.csv,schedule_4
94,15:36.7,FALSE,RIGHT,2808,1,0,0,1,TRUE,1308,-0.19832149,1590419463_82.csv,schedule_4
95,15:40.1,FALSE,RIGHT,3065,1,0,0,1,TRUE,1565,0.56149698,1590419463_82.csv,schedule_4
96,15:42.5,FALSE,RIGHT,2727,1,0,0,1,TRUE,1227,-0.437797351,1590419463_82.csv,schedule_4
97,15:45.5,FALSE,RIGHT,2717,1,1,1,1,TRUE,1217,-0.467362272,1590419463_82.csv,schedule_4
98,15:48.7,FALSE,RIGHT,2992,1,0,0,1,TRUE,1492,0.345673057,1590419463_82.csv,schedule_4
99,15:51.1,FALSE,RIGHT,2840,1,0,0,1,TRUE,1340,-0.103713743,1590419463_82.csv,schedule_4
0,11:14.4,FALSE,RIGHT,3640,0,1,1,0,FALSE,2140,-0.234799505,1590419467_16.csv,schedule_4
1,11:16.6,FALSE,RIGHT,3688,0,1,1,0,FALSE,2188,-0.231802662,1590419467_16.csv,schedule_4
2,11:20.5,TRUE,LEFT,2616,0,0,0,0,FALSE,1116,-0.29873215,1590419467_16.csv,schedule_4
3,11:21.8,TRUE,LEFT,2551,0,0,0,0,FALSE,1051,-0.302790374,1590419467_16.csv,schedule_4
4,11:28.1,TRUE,LEFT,4496,0,0,0,0,FALSE,2996,-0.18135581,1590419467_16.csv,schedule_4
5,11:29.0,FALSE,RIGHT,2576,0,0,0,0,FALSE,1076,-0.301229519,1590419467_16.csv,schedule_4
6,11:31.6,TRUE,LEFT,2736,0,0,0,0,FALSE,1236,-0.291240043,1590419467_16.csv,schedule_4
7,11:35.6,TRUE,LEFT,2704,0,0,0,0,FALSE,1204,-0.293237938,1590419467_16.csv,schedule_4
8,11:42.6,FALSE,RIGHT,7052,0,0,0,0,FALSE,5552,-0.021773935,1590419467_16.csv,schedule_4
9,11:44.0,TRUE,LEFT,2628,0,0,0,0,FALSE,1128,-0.297982939,1590419467_16.csv,schedule_4
10,11:46.6,TRUE,LEFT,2640,1,0,1,0,FALSE,1140,-0.297233728,1590419467_16.csv,schedule_4
11,11:50.5,TRUE,LEFT,2704,1,0,1,0,FALSE,1204,-0.293237938,1590419467_16.csv,schedule_4
12,11:51.9,TRUE,LEFT,2536,1,1,1,1,FALSE,1036,-0.303726888,1590419467_16.csv,schedule_4
13,11:56.8,TRUE,LEFT,3656,1,1,1,1,FALSE,2156,-0.233800558,1590419467_16.csv,schedule_4
14,11:57.7,FALSE,RIGHT,2216,1,1,1,1,FALSE,716,-0.323705839,1590419467_16.csv,schedule_4
15,12:02.7,FALSE,RIGHT,3768,1,0,0,1,FALSE,2268,-0.226807925,1590419467_16.csv,schedule_4
16,12:06.1,FALSE,RIGHT,4640,0,0,0,0,FALSE,3140,-0.172365282,1590419467_16.csv,schedule_4
17,12:10.1,TRUE,LEFT,2480,0,0,0,0,FALSE,980,-0.307223204,1590419467_16.csv,schedule_4
18,12:11.5,TRUE,LEFT,2840,0,0,0,0,FALSE,1340,-0.284746884,1590419467_16.csv,schedule_4
19,12:15.0,TRUE,LEFT,2376,0,0,0,0,FALSE,876,-0.313716363,1590419467_16.csv,schedule_4
20,12:16.6,FALSE,RIGHT,2655,0,1,1,0,FALSE,1155,-0.296297215,1590419467_16.csv,schedule_4
21,13:31.8,TRUE,LEFT,72071,1,0,1,0,FALSE,70571,4.037636826,1590419467_16.csv,schedule_4
22,13:32.0,TRUE,LEFT,2528,1,1,1,1,FALSE,1028,-0.304226361,1590419467_16.csv,schedule_4
23,13:33.3,FALSE,RIGHT,2258,1,1,1,1,FALSE,758,-0.321083602,1590419467_16.csv,schedule_4
24,13:35.7,FALSE,RIGHT,2383,1,1,1,1,FALSE,883,-0.313279324,1590419467_16.csv,schedule_4
25,13:41.3,FALSE,RIGHT,2847,1,0,0,1,FALSE,1347,-0.284309844,1590419467_16.csv,schedule_4
26,13:41.4,TRUE,LEFT,2728,0,0,0,0,FALSE,1228,-0.291739517,1590419467_16.csv,schedule_4
27,13:47.7,TRUE,LEFT,5161,0,0,0,0,FALSE,3661,-0.139837052,1590419467_16.csv,schedule_4
28,13:49.7,FALSE,RIGHT,3247,0,0,0,0,FALSE,1747,-0.259336155,1590419467_16.csv,schedule_4
29,13:52.6,TRUE,LEFT,2904,0,0,0,0,FALSE,1404,-0.280751093,1590419467_16.csv,schedule_4
30,13:57.6,TRUE,LEFT,3592,0,0,0,0,FALSE,2092,-0.237796348,1590419467_16.csv,schedule_4
31,13:59.1,FALSE,RIGHT,2873,0,0,0,0,FALSE,1373,-0.282686554,1590419467_16.csv,schedule_4
32,14:01.7,TRUE,LEFT,2552,0,0,0,0,FALSE,1052,-0.30272794,1590419467_16.csv,schedule_4
33,14:05.5,TRUE,LEFT,2655,0,0,0,0,FALSE,1155,-0.296297215,1590419467_16.csv,schedule_4
34,14:07.2,FALSE,RIGHT,2922,0,1,1,0,FALSE,1422,-0.279627277,1590419467_16.csv,schedule_4
35,14:11.3,TRUE,LEFT,2926,1,0,1,0,FALSE,1426,-0.27937754,1590419467_16.csv,schedule_4
36,14:57.3,TRUE,LEFT,45984,1,1,1,1,FALSE,44484,2.408915244,1590419467_16.csv,schedule_4
37,15:20.0,FALSE,RIGHT,22616,1,1,1,1,FALSE,21116,0.949952315,1590419467_16.csv,schedule_4
38,15:22.0,TRUE,LEFT,3200,1,1,1,1,FALSE,1700,-0.262270563,1590419467_16.csv,schedule_4
39,17:25.9,FALSE,RIGHT,122630,1,0,0,1,FALSE,121130,7.19424872,1590419467_16.csv,schedule_4
40,18:26.9,TRUE,LEFT,61176,0,0,0,0,FALSE,59676,3.357415964,1590419467_16.csv,schedule_4
41,18:28.2,TRUE,LEFT,2464,1,0,1,0,FALSE,964,-0.308222152,1590419467_16.csv,schedule_4
42,18:30.9,TRUE,LEFT,2632,0,0,0,0,FALSE,1132,-0.297733202,1590419467_16.csv,schedule_4
43,18:38.4,TRUE,LEFT,6415,0,0,0,0,FALSE,4915,-0.061544536,1590419467_16.csv,schedule_4
44,18:40.2,FALSE,RIGHT,2961,1,0,0,1,FALSE,1461,-0.277192343,1590419467_16.csv,schedule_4
45,18:42.9,FALSE,RIGHT,2688,0,0,0,0,FALSE,1188,-0.294236886,1590419467_16.csv,schedule_4
46,18:45.4,FALSE,RIGHT,2319,0,0,0,0,FALSE,819,-0.317275114,1590419467_16.csv,schedule_4
47,18:47.4,TRUE,LEFT,2169,0,0,0,0,FALSE,669,-0.326640247,1590419467_16.csv,schedule_4
48,19:23.6,TRUE,LEFT,34959,0,0,0,0,FALSE,33459,1.720577933,1590419467_16.csv,schedule_4
49,19:25.1,FALSE,RIGHT,2792,0,0,0,0,FALSE,1292,-0.287743726,1590419467_16.csv,schedule_4
50,19:27.5,FALSE,RIGHT,2329,0,0,0,0,FALSE,829,-0.316650772,1590419467_16.csv,schedule_4
51,19:31.8,FALSE,RIGHT,2632,0,0,0,0,FALSE,1132,-0.297733202,1590419467_16.csv,schedule_4
52,19:32.6,TRUE,LEFT,2519,0,0,0,0,FALSE,1019,-0.304788269,1590419467_16.csv,schedule_4
53,19:37.8,TRUE,LEFT,2496,1,0,1,0,FALSE,996,-0.306224256,1590419467_16.csv,schedule_4
54,19:38.1,FALSE,RIGHT,2240,1,0,0,1,FALSE,740,-0.322207418,1590419467_16.csv,schedule_4
55,19:41.6,FALSE,RIGHT,3704,0,0,0,0,FALSE,2204,-0.230803715,1590419467_16.csv,schedule_4
56,19:45.6,TRUE,LEFT,2624,0,1,0,1,FALSE,1124,-0.298232676,1590419467_16.csv,schedule_4
