trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule,catie_choice_probability
20,10:23.2,TRUE,RIGHT,3310,0,0,0,0,FALSE,1810,-0.109924262,1610975339_4.csv,schedule_5,0.298735913723231
21,10:28.6,FALSE,LEFT,5321,0,1,1,0,FALSE,3821,0.187636233,1610975339_4.csv,schedule_5,0.0779378599823026
22,10:32.0,FALSE,LEFT,3430,0,0,0,0,FALSE,1930,-0.092168291,1610975339_4.csv,schedule_5,0.701577618199649
23,10:34.9,FALSE,LEFT,3009,0,0,0,0,FALSE,1509,-0.154462159,1610975339_4.csv,schedule_5,0.683625501890848
24,10:38.1,TRUE,RIGHT,3078,0,0,0,0,FALSE,1578,-0.144252475,1610975339_4.csv,schedule_5,0.316150560687937
25,10:41.0,FALSE,LEFT,2972,0,0,0,0,FALSE,1472,-0.159936917,1610975339_4.csv,schedule_5,0.0801536323490461
26,10:44.2,TRUE,RIGHT,3155,1,0,1,0,FALSE,1655,-0.132859059,1610975339_4.csv,schedule_5,0.29783035163143
27,10:49.1,TRUE,RIGHT,4895,0,0,0,0,FALSE,3395,0.124602533,1610975339_4.csv,schedule_5,0.888576802882567
28,10:51.9,FALSE,LEFT,2891,0,0,0,0,FALSE,1391,-0.171922198,1610975339_4.csv,schedule_5,0.358520092762152
29,10:55.8,FALSE,LEFT,3818,0,0,0,0,FALSE,2318,-0.034757315,1610975339_4.csv,schedule_5,0.683795091639148
30,10:59.8,TRUE,RIGHT,4021,0,0,0,0,FALSE,2521,-0.004720129,1610975339_4.csv,schedule_5,0.316031411415491
31,11:03.0,FALSE,LEFT,3135,0,0,0,0,FALSE,1635,-0.135818388,1610975339_4.csv,schedule_5,0.0814321750586468
32,11:07.6,TRUE,RIGHT,4609,1,0,1,0,FALSE,3109,0.082284133,1610975339_4.csv,schedule_5,0.315969198765303
33,11:11.3,FALSE,LEFT,3746,0,1,1,0,FALSE,2246,-0.045410898,1610975339_4.csv,schedule_5,0.110171214174026
34,11:15.1,TRUE,RIGHT,3830,1,0,1,0,FALSE,2330,-0.032981718,1610975339_4.csv,schedule_5,0.308259187268918
35,11:18.5,TRUE,RIGHT,3360,0,0,0,0,FALSE,1860,-0.102525941,1610975339_4.csv,schedule_5,0.891060998188846
36,11:21.7,FALSE,LEFT,3240,0,0,0,0,FALSE,1740,-0.120281913,1610975339_4.csv,schedule_5,0.35728584817908
37,11:25.6,TRUE,RIGHT,3830,0,0,0,0,FALSE,2330,-0.032981718,1610975339_4.csv,schedule_5,0.316141807100311
38,11:28.7,FALSE,LEFT,3090,0,0,0,0,FALSE,1590,-0.142476878,1610975339_4.csv,schedule_5,0.0834524693336953
39,11:31.6,TRUE,RIGHT,2960,0,0,0,0,FALSE,1460,-0.161712514,1610975339_4.csv,schedule_5,0.316104064558582
40,11:34.6,FALSE,LEFT,3035,0,1,1,0,FALSE,1535,-0.150615031,1610975339_4.csv,schedule_5,0.0824751708357238
41,11:38.8,FALSE,LEFT,4186,0,0,0,0,FALSE,2686,0.019694332,1610975339_4.csv,schedule_5,0.683938772408431
42,11:43.8,FALSE,LEFT,4980,0,0,0,0,FALSE,3480,0.137179679,1610975339_4.csv,schedule_5,0.684059277827278
43,11:46.9,TRUE,RIGHT,3079,1,0,1,0,FALSE,1579,-0.144104508,1610975339_4.csv,schedule_5,0.315825821657078
44,11:49.9,TRUE,RIGHT,3091,1,0,1,0,FALSE,1591,-0.142328911,1610975339_4.csv,schedule_5,0.891659445204464
45,11:52.9,TRUE,RIGHT,2980,1,0,1,0,FALSE,1480,-0.158753185,1610975339_4.csv,schedule_5,0.889699202580563
46,11:56.6,TRUE,RIGHT,3638,0,0,0,0,FALSE,2138,-0.061391273,1610975339_4.csv,schedule_5,0.907535057830404
47,11:59.6,FALSE,LEFT,3086,0,1,1,0,FALSE,1586,-0.143068743,1610975339_4.csv,schedule_5,0.362578648231234
48,12:02.5,TRUE,RIGHT,2896,0,0,0,0,FALSE,1396,-0.171182365,1610975339_4.csv,schedule_5,0.316308194887508
49,12:05.5,TRUE,RIGHT,3001,0,0,0,0,FALSE,1501,-0.15564589,1610975339_4.csv,schedule_5,0.916753706900284
50,12:08.8,TRUE,RIGHT,3167,0,0,0,0,FALSE,1667,-0.131083462,1610975339_4.csv,schedule_5,0.909868434996457
51,12:11.6,TRUE,RIGHT,2946,1,0,1,0,FALSE,1446,-0.163784044,1610975339_4.csv,schedule_5,0.897221787734794
52,12:14.6,TRUE,RIGHT,3000,0,0,0,0,FALSE,1500,-0.155793856,1610975339_4.csv,schedule_5,0.643882289801139
53,12:17.6,FALSE,LEFT,2916,0,0,0,0,FALSE,1416,-0.168223037,1610975339_4.csv,schedule_5,0.362461679105003
54,12:20.4,TRUE,RIGHT,2840,1,0,1,0,FALSE,1340,-0.179468486,1610975339_4.csv,schedule_5,0.316641563356151
55,12:23.6,FALSE,LEFT,3180,0,0,0,0,FALSE,1680,-0.129159899,1610975339_4.csv,schedule_5,0.0928420526894679
56,12:26.6,TRUE,RIGHT,2990,1,0,1,0,FALSE,1490,-0.157273521,1610975339_4.csv,schedule_5,0.316658512303857
57,12:29.6,FALSE,LEFT,2941,0,0,0,0,FALSE,1441,-0.164523876,1610975339_4.csv,schedule_5,0.0876620294275346
58,12:32.6,TRUE,RIGHT,3081,1,0,1,0,FALSE,1581,-0.143808575,1610975339_4.csv,schedule_5,0.316637217674913
59,12:35.6,TRUE,RIGHT,3029,1,0,1,0,FALSE,1529,-0.15150283,1610975339_4.csv,schedule_5,0.913041730089503
60,12:39.0,TRUE,RIGHT,3323,0,0,0,0,FALSE,1823,-0.108000699,1610975339_4.csv,schedule_5,0.907300351793967
61,13:49.2,TRUE,RIGHT,70186,1,0,1,0,FALSE,68686,9.785478859,1610975339_4.csv,schedule_5,0.637154097624808
62,13:52.1,TRUE,RIGHT,2940,0,0,0,0,FALSE,1440,-0.164671842,1610975339_4.csv,schedule_5,0.644742468810048
63,13:54.9,FALSE,LEFT,2891,0,0,0,0,FALSE,1391,-0.171922198,1610975339_4.csv,schedule_5,0.350338558623909
64,13:58.0,TRUE,RIGHT,2969,1,0,1,0,FALSE,1469,-0.160380816,1610975339_4.csv,schedule_5,0.316909186555416
65,14:01.6,FALSE,LEFT,3610,0,0,0,0,FALSE,2110,-0.065534333,1610975339_4.csv,schedule_5,0.0912097693834398
66,14:05.1,TRUE,RIGHT,3540,0,0,0,0,FALSE,2040,-0.075891983,1610975339_4.csv,schedule_5,0.316901570884918
67,14:08.1,TRUE,RIGHT,2934,0,0,0,0,FALSE,1434,-0.165559641,1610975339_4.csv,schedule_5,0.910446821624915
68,14:10.8,TRUE,RIGHT,2746,0,0,0,0,FALSE,1246,-0.19337733,1610975339_4.csv,schedule_5,0.91107906787174
69,14:13.6,TRUE,RIGHT,2850,0,0,0,0,FALSE,1350,-0.177988821,1610975339_4.csv,schedule_5,0.911886913709228
70,14:16.6,TRUE,RIGHT,3000,1,0,1,0,FALSE,1500,-0.155793856,1610975339_4.csv,schedule_5,0.913329747851433
71,14:19.7,TRUE,RIGHT,3030,0,0,0,0,FALSE,1530,-0.151354864,1610975339_4.csv,schedule_5,0.643897433870828
72,14:22.5,TRUE,RIGHT,2880,1,0,1,0,FALSE,1380,-0.173549828,1610975339_4.csv,schedule_5,0.650034186663197
73,14:25.7,TRUE,RIGHT,3084,0,0,0,0,FALSE,1584,-0.143364676,1610975339_4.csv,schedule_5,0.644748289252281
74,14:28.7,FALSE,LEFT,3003,0,0,0,0,FALSE,1503,-0.155349957,1610975339_4.csv,schedule_5,0.34949506924501
75,14:31.7,TRUE,RIGHT,3073,0,1,0,1,FALSE,1573,-0.144992307,1610975339_4.csv,schedule_5,0.317251816676618
76,14:34.6,TRUE,RIGHT,2931,0,1,0,1,FALSE,1431,-0.16600354,1610975339_4.csv,schedule_5,0.912019698780443
77,14:37.6,TRUE,RIGHT,2870,0,1,0,1,FALSE,1370,-0.175029493,1610975339_4.csv,schedule_5,0.911400115015664
78,14:42.9,TRUE,RIGHT,2970,0,1,0,1,FALSE,1470,-0.160232849,1610975339_4.csv,schedule_5,0.911887244307986
79,14:43.5,TRUE,RIGHT,2829,0,1,0,1,FALSE,1329,-0.181096116,1610975339_4.csv,schedule_5,0.912661718949419
80,14:46.0,TRUE,RIGHT,2709,0,1,0,1,FALSE,1209,-0.198852088,1610975339_4.csv,schedule_5,0.913351169970122
81,14:49.1,FALSE,LEFT,3023,1,0,0,1,FALSE,1523,-0.152390629,1610975339_4.csv,schedule_5,0.0860272553576936
82,14:52.1,FALSE,LEFT,3096,1,0,0,1,FALSE,1596,-0.141589079,1610975339_4.csv,schedule_5,0.667436969364027
83,14:55.3,TRUE,RIGHT,3112,0,1,0,1,FALSE,1612,-0.139221616,1610975339_4.csv,schedule_5,0.183356967375445
84,14:58.9,TRUE,RIGHT,3646,0,1,0,1,FALSE,2146,-0.060207541,1610975339_4.csv,schedule_5,0.903939885764493
85,15:01.9,FALSE,LEFT,2979,1,0,0,1,FALSE,1479,-0.158901152,1610975339_4.csv,schedule_5,0.121187608079604
86,15:04.9,FALSE,LEFT,3073,1,0,0,1,FALSE,1573,-0.144992307,1610975339_4.csv,schedule_5,0.844127477907016
87,15:08.1,FALSE,LEFT,3132,1,0,0,1,FALSE,1632,-0.136262287,1610975339_4.csv,schedule_5,0.860190320003329
88,15:10.9,FALSE,LEFT,2892,1,0,0,1,FALSE,1392,-0.171774231,1610975339_4.csv,schedule_5,0.868374067139864
89,15:13.9,FALSE,LEFT,2929,1,0,0,1,FALSE,1429,-0.166299473,1610975339_4.csv,schedule_5,0.873447241782113
90,15:16.9,FALSE,LEFT,2984,1,0,0,1,FALSE,1484,-0.158161319,1610975339_4.csv,schedule_5,0.87364767287717
91,15:19.9,FALSE,LEFT,3026,1,0,0,1,FALSE,1526,-0.151946729,1610975339_4.csv,schedule_5,0.873837157624571
92,15:23.1,FALSE,LEFT,3199,1,0,0,1,FALSE,1699,-0.126348536,1610975339_4.csv,schedule_5,0.87401754303321
93,15:26.0,FALSE,LEFT,2920,1,0,0,1,FALSE,1420,-0.167631171,1610975339_4.csv,schedule_5,0.874190158869904
94,15:29.3,FALSE,LEFT,3210,1,0,0,1,FALSE,1710,-0.124720906,1610975339_4.csv,schedule_5,0.874356001083882
95,15:32.5,FALSE,LEFT,3226,1,0,0,1,FALSE,1726,-0.122353443,1610975339_4.csv,schedule_5,0.874515839723474
96,15:35.7,FALSE,LEFT,3194,1,0,0,1,FALSE,1694,-0.127088369,1610975339_4.csv,schedule_5,0.874670286009939
97,15:38.9,FALSE,LEFT,3221,1,0,0,1,FALSE,1721,-0.123093275,1610975339_4.csv,schedule_5,0.927929495517749
98,15:41.9,FALSE,LEFT,3050,1,0,0,1,FALSE,1550,-0.148395535,1610975339_4.csv,schedule_5,0.928116425634655
99,15:45.1,FALSE,LEFT,3118,1,0,0,1,FALSE,1618,-0.138333817,1610975339_4.csv,schedule_5,0.928296695812682
0,56:48.6,TRUE,RIGHT,47925,1,0,1,0,TRUE,46425,9.4486278,1610978160_93.csv,schedule_5,0.5
1,57:03.8,TRUE,RIGHT,15882,1,0,1,0,TRUE,14382,2.656665552,1610978160_93.csv,schedule_5,0.950000000000002
2,57:07.5,TRUE,RIGHT,3781,1,0,1,0,TRUE,2281,0.091689265,1610978160_93.csv,schedule_5,0.950000000000002
3,57:10.2,TRUE,RIGHT,3611,0,0,0,0,TRUE,2111,0.055655386,1610978160_93.csv,schedule_5,0.950000000000002
4,57:15.2,FALSE,LEFT,4319,0,0,0,0,TRUE,2819,0.205725893,1610978160_93.csv,schedule_5,0.355083333333333
5,57:17.7,TRUE,RIGHT,3562,0,0,0,0,TRUE,2062,0.04526915,1610978160_93.csv,schedule_5,0.3138
6,57:20.6,FALSE,LEFT,2884,0,0,0,0,TRUE,1384,-0.098442438,1610978160_93.csv,schedule_5,0.125143667520097
7,57:23.2,TRUE,RIGHT,2755,0,0,0,0,TRUE,1255,-0.125785793,1610978160_93.csv,schedule_5,0.234326879891123
8,57:26.8,FALSE,LEFT,2769,0,0,0,0,TRUE,1269,-0.122818297,1610978160_93.csv,schedule_5,0.10880538910954
9,57:29.4,TRUE,RIGHT,3713,0,0,0,0,TRUE,2213,0.077275713,1610978160_93.csv,schedule_5,0.233625883972092
10,57:32.5,FALSE,LEFT,3125,0,1,1,0,TRUE,1625,-0.047359115,1610978160_93.csv,schedule_5,0.107344866389159
11,57:36.0,TRUE,RIGHT,2848,1,0,1,0,TRUE,1348,-0.106073141,1610978160_93.csv,schedule_5,0.23315172535617
12,57:38.7,TRUE,RIGHT,3710,0,0,0,0,TRUE,2210,0.076639821,1610978160_93.csv,schedule_5,0.910802254673917
13,57:41.3,FALSE,LEFT,2688,0,0,0,0,TRUE,1188,-0.13998738,1610978160_93.csv,schedule_5,0.355627249835482
14,57:45.4,FALSE,LEFT,3302,0,0,0,0,TRUE,1802,-0.009841488,1610978160_93.csv,schedule_5,0.6849506868901
15,57:47.2,TRUE,RIGHT,2787,1,0,1,0,TRUE,1287,-0.119002945,1610978160_93.csv,schedule_5,0.307811092912518
16,57:51.3,TRUE,RIGHT,3238,0,0,0,0,TRUE,1738,-0.023407184,1610978160_93.csv,schedule_5,0.892378335871996
17,57:54.5,TRUE,RIGHT,3453,0,0,0,0,TRUE,1953,0.022165075,1610978160_93.csv,schedule_5,0.64859944205775
18,57:56.5,FALSE,LEFT,2912,0,0,0,0,TRUE,1412,-0.092507446,1610978160_93.csv,schedule_5,0.148175539126584
19,57:59.0,TRUE,RIGHT,2512,0,0,0,0,TRUE,1012,-0.177293043,1610978160_93.csv,schedule_5,0.315555101202138
20,58:03.1,TRUE,RIGHT,3216,0,0,0,0,TRUE,1716,-0.028070392,1610978160_93.csv,schedule_5,0.853085741377239
21,58:05.4,TRUE,RIGHT,3182,1,0,1,0,TRUE,1682,-0.035277167,1610978160_93.csv,schedule_5,0.85805637465499
22,58:08.3,TRUE,RIGHT,3014,0,0,0,0,TRUE,1514,-0.070887118,1610978160_93.csv,schedule_5,0.638185167431344
23,58:10.9,TRUE,RIGHT,2677,0,0,0,0,TRUE,1177,-0.142318984,1610978160_93.csv,schedule_5,0.635778873982771
24,58:14.3,FALSE,LEFT,2828,0,0,0,0,TRUE,1328,-0.110312421,1610978160_93.csv,schedule_5,0.0803024820309784
25,58:16.0,TRUE,RIGHT,2429,0,0,0,0,TRUE,929,-0.194886055,1610978160_93.csv,schedule_5,0.316191528663335
26,58:18.7,TRUE,RIGHT,2923,1,0,1,0,TRUE,1423,-0.090175842,1610978160_93.csv,schedule_5,0.897592228216266
27,58:23.4,FALSE,LEFT,4017,0,0,0,0,TRUE,2517,0.141712767,1610978160_93.csv,schedule_5,0.369915537415617
28,58:26.0,TRUE,RIGHT,3452,0,0,0,0,TRUE,1952,0.021953111,1610978160_93.csv,schedule_5,0.308601456294067
29,58:30.1,FALSE,LEFT,3290,0,0,0,0,TRUE,1790,-0.012385056,1610978160_93.csv,schedule_5,0.0832749831322936
30,58:31.4,TRUE,RIGHT,2328,0,0,0,0,TRUE,828,-0.216294418,1610978160_93.csv,schedule_5,0.316306346813067
31,58:34.4,TRUE,RIGHT,3086,0,0,0,0,TRUE,1586,-0.055625711,1610978160_93.csv,schedule_5,0.919360320237342
32,58:36.9,FALSE,LEFT,2533,0,1,1,0,TRUE,1033,-0.172841799,1610978160_93.csv,schedule_5,0.0855345247597605
33,58:39.7,TRUE,RIGHT,2880,1,0,1,0,TRUE,1380,-0.099290294,1610978160_93.csv,schedule_5,0.316336469402602
34,58:43.9,TRUE,RIGHT,3590,1,0,1,0,TRUE,2090,0.051204142,1610978160_93.csv,schedule_5,0.887227958080385
35,58:46.1,TRUE,RIGHT,2982,0,0,0,0,TRUE,1482,-0.077669966,1610978160_93.csv,schedule_5,0.906934725191834
36,58:48.8,TRUE,RIGHT,2809,0,0,0,0,TRUE,1309,-0.114339737,1610978160_93.csv,schedule_5,0.634424844394919
37,58:51.1,FALSE,LEFT,2393,0,0,0,0,TRUE,893,-0.202516758,1610978160_93.csv,schedule_5,0.0814336980806789
38,58:53.6,FALSE,LEFT,2548,0,0,0,0,TRUE,1048,-0.169662339,1610978160_93.csv,schedule_5,0.683258814309321
39,58:56.1,TRUE,RIGHT,2565,0,0,0,0,TRUE,1065,-0.166058952,1610978160_93.csv,schedule_5,0.316593975801174
40,58:58.5,FALSE,LEFT,2453,0,1,1,0,TRUE,953,-0.189798919,1610978160_93.csv,schedule_5,0.085773707407903
41,59:01.1,TRUE,RIGHT,2682,0,0,0,0,TRUE,1182,-0.141259164,1610978160_93.csv,schedule_5,0.316548840294042
42,59:05.6,TRUE,RIGHT,3704,0,0,0,0,TRUE,2204,0.075368037,1610978160_93.csv,schedule_5,0.917704276136301
43,59:07.7,TRUE,RIGHT,3071,1,0,1,0,TRUE,1571,-0.058805171,1610978160_93.csv,schedule_5,0.916798261609835
44,59:10.4,TRUE,RIGHT,2915,1,0,1,0,TRUE,1415,-0.091871554,1610978160_93.csv,schedule_5,0.632175144745293
45,59:12.8,TRUE,RIGHT,2539,1,0,1,0,TRUE,1039,-0.171570015,1610978160_93.csv,schedule_5,0.906581339841156
46,59:15.2,TRUE,RIGHT,2478,0,0,0,0,TRUE,978,-0.184499819,1610978160_93.csv,schedule_5,0.908024295821544
47,59:18.1,FALSE,LEFT,3072,0,1,1,0,TRUE,1572,-0.058593207,1610978160_93.csv,schedule_5,0.366684676009494
48,59:20.4,TRUE,RIGHT,2298,0,0,0,0,TRUE,798,-0.222653338,1610978160_93.csv,schedule_5,0.317005395717676
49,59:22.7,FALSE,LEFT,2236,0,0,0,0,TRUE,736,-0.235795105,1610978160_93.csv,schedule_5,0.082823368696164
50,59:25.7,FALSE,LEFT,3195,0,0,0,0,TRUE,1695,-0.032521636,1610978160_93.csv,schedule_5,0.683079921737704
51,59:27.9,TRUE,RIGHT,2208,1,0,1,0,TRUE,708,-0.241730097,1610978160_93.csv,schedule_5,0.316803998296369
52,59:30.1,TRUE,RIGHT,2383,0,0,0,0,TRUE,883,-0.204636398,1610978160_93.csv,schedule_5,0.906993944110928
53,59:32.4,FALSE,LEFT,2312,0,0,0,0,TRUE,812,-0.219685842,1610978160_93.csv,schedule_5,0.365646205790385
54,59:34.5,TRUE,RIGHT,2255,1,0,1,0,TRUE,755,-0.23176779,1610978160_93.csv,schedule_5,0.316881926531318
55,59:36.6,TRUE,RIGHT,2191,0,0,0,0,TRUE,691,-0.245333485,1610978160_93.csv,schedule_5,0.906388196672213
56,59:38.7,TRUE,RIGHT,2209,1,0,1,0,TRUE,709,-0.241518133,1610978160_93.csv,schedule_5,0.634858964397346
57,59:41.9,TRUE,RIGHT,2521,0,0,0,0,TRUE,1021,-0.175385367,1610978160_93.csv,schedule_5,0.64329761690759
58,59:43.5,TRUE,RIGHT,2496,1,0,1,0,TRUE,996,-0.180684467,1610978160_93.csv,schedule_5,0.648001904247821
59,59:45.8,TRUE,RIGHT,2439,1,0,1,0,TRUE,939,-0.192766415,1610978160_93.csv,schedule_5,0.643905594912983
60,59:48.1,TRUE,RIGHT,2444,0,0,0,0,TRUE,944,-0.191706595,1610978160_93.csv,schedule_5,0.906715839350092
61,59:51.3,TRUE,RIGHT,2459,1,0,1,0,TRUE,959,-0.188527135,1610978160_93.csv,schedule_5,0.647679156456222
62,59:52.9,TRUE,RIGHT,2439,0,0,0,0,TRUE,939,-0.192766415,1610978160_93.csv,schedule_5,0.644412962584975
63,59:55.5,TRUE,RIGHT,2675,0,0,0,0,TRUE,1175,-0.142742912,1610978160_93.csv,schedule_5,0.647388079472768
64,59:57.6,TRUE,RIGHT,2228,1,0,1,0,TRUE,728,-0.237490817,1610978160_93.csv,schedule_5,0.910075141581217
65,00:00.6,TRUE,RIGHT,2247,0,0,0,0,TRUE,747,-0.233463502,1610978160_93.csv,schedule_5,0.647341939429334
66,00:02.1,TRUE,RIGHT,2352,0,0,0,0,TRUE,852,-0.211207282,1610978160_93.csv,schedule_5,0.647742752439834
67,00:04.5,FALSE,LEFT,2417,0,0,0,0,TRUE,917,-0.197429623,1610978160_93.csv,schedule_5,0.0898977451445039
68,00:06.9,TRUE,RIGHT,2576,0,0,0,0,TRUE,1076,-0.163727348,1610978160_93.csv,schedule_5,0.317662932838056
69,00:09.8,TRUE,RIGHT,2337,0,0,0,0,TRUE,837,-0.214386742,1610978160_93.csv,schedule_5,0.913530562712155
70,00:12.4,TRUE,RIGHT,3368,1,0,1,0,TRUE,1868,0.004148135,1610978160_93.csv,schedule_5,0.911716685812569
71,00:15.0,TRUE,RIGHT,2788,0,0,0,0,TRUE,1288,-0.118790981,1610978160_93.csv,schedule_5,0.646833902379208
72,00:17.4,TRUE,RIGHT,2461,1,0,1,0,TRUE,961,-0.188103207,1610978160_93.csv,schedule_5,0.648163425155249
73,00:20.5,TRUE,RIGHT,2359,0,0,0,0,TRUE,859,-0.209723534,1610978160_93.csv,schedule_5,0.643733459621183
74,00:22.2,TRUE,RIGHT,2612,0,0,0,0,TRUE,1112,-0.156096644,1610978160_93.csv,schedule_5,0.648425275779365
75,00:24.3,TRUE,RIGHT,2153,0,1,0,1,TRUE,653,-0.253388117,1610978160_93.csv,schedule_5,0.909713081813812
76,00:27.2,TRUE,RIGHT,3076,0,1,0,1,TRUE,1576,-0.057745351,1610978160_93.csv,schedule_5,0.908359695678998
77,00:29.5,TRUE,RIGHT,2308,0,1,0,1,TRUE,808,-0.220533698,1610978160_93.csv,schedule_5,0.909005407080134
78,00:31.7,TRUE,RIGHT,2352,0,1,0,1,TRUE,852,-0.211207282,1610978160_93.csv,schedule_5,0.90958617617634
79,00:33.9,TRUE,RIGHT,2249,0,1,0,1,TRUE,749,-0.233039574,1610978160_93.csv,schedule_5,0.910113997352839
80,00:36.1,TRUE,RIGHT,2274,0,1,0,1,TRUE,774,-0.227740474,1610978160_93.csv,schedule_5,0.910597930017769
81,00:39.3,TRUE,RIGHT,2383,0,1,0,1,TRUE,883,-0.204636398,1610978160_93.csv,schedule_5,0.911044959023198
82,00:40.8,FALSE,LEFT,2545,1,0,0,1,TRUE,1045,-0.170298231,1610978160_93.csv,schedule_5,0.0885394326744973
83,00:43.1,FALSE,LEFT,2388,1,0,0,1,TRUE,888,-0.203576578,1610978160_93.csv,schedule_5,0.667029501653158
84,00:45.6,FALSE,LEFT,2593,1,0,0,1,TRUE,1093,-0.16012396,1610978160_93.csv,schedule_5,0.780106734386076
85,00:48.6,FALSE,LEFT,2393,1,0,0,1,TRUE,893,-0.202516758,1610978160_93.csv,schedule_5,0.827800858985578
86,00:50.5,FALSE,LEFT,2827,1,0,0,1,TRUE,1327,-0.110524385,1610978160_93.csv,schedule_5,0.833802505330263
87,00:52.9,FALSE,LEFT,2528,1,0,0,1,TRUE,1028,-0.173901619,1610978160_93.csv,schedule_5,0.834090443934323
88,00:55.6,FALSE,LEFT,2859,1,0,0,1,TRUE,1359,-0.103741537,1610978160_93.csv,schedule_5,0.834348525279152
89,00:58.7,FALSE,LEFT,2453,1,0,0,1,TRUE,953,-0.189798919,1610978160_93.csv,schedule_5,0.834584488593779
90,01:03.7,FALSE,LEFT,5062,1,0,0,1,TRUE,3562,0.363215141,1610978160_93.csv,schedule_5,0.834803232120879
91,01:05.6,FALSE,LEFT,2794,1,0,0,1,TRUE,1294,-0.117519197,1610978160_93.csv,schedule_5,0.835008070706403
92,01:07.9,FALSE,LEFT,2413,1,0,0,1,TRUE,913,-0.198277479,1610978160_93.csv,schedule_5,0.921962339500082
93,01:10.4,FALSE,LEFT,2626,1,0,0,1,TRUE,1126,-0.153129148,1610978160_93.csv,schedule_5,0.922251525210806
94,01:12.7,FALSE,LEFT,2387,1,0,0,1,TRUE,887,-0.203788542,1610978160_93.csv,schedule_5,0.922523676210878
95,01:15.0,FALSE,LEFT,2318,1,0,0,1,TRUE,818,-0.218414058,1610978160_93.csv,schedule_5,0.922781169867138
96,01:18.1,FALSE,LEFT,2501,1,0,0,1,TRUE,1001,-0.179624647,1610978160_93.csv,schedule_5,0.923025890689057
97,01:20.0,FALSE,LEFT,2673,1,0,0,1,TRUE,1173,-0.14316684,1610978160_93.csv,schedule_5,0.923259359031933
98,01:22.2,FALSE,LEFT,2344,1,0,0,1,TRUE,844,-0.212902994,1610978160_93.csv,schedule_5,0.923482820214429
99,01:24.6,FALSE,LEFT,2407,1,0,0,1,TRUE,907,-0.199549263,1610978160_93.csv,schedule_5,0.923697307858579
0,10:59.7,TRUE,LEFT,2784,1,0,1,0,FALSE,1284,3.655737673,1610982656_56.csv,schedule_5,0.5
1,11:02.6,TRUE,LEFT,2870,1,0,1,0,FALSE,1370,4.186305784,1610982656_56.csv,schedule_5,0.950000000000002
2,11:05.0,TRUE,LEFT,2415,1,0,1,0,FALSE,915,1.379230313,1610982656_56.csv,schedule_5,0.950000000000002
3,11:07.5,TRUE,LEFT,2440,0,0,0,0,FALSE,940,1.533465229,1610982656_56.csv,schedule_5,0.950000000000002
4,11:09.8,TRUE,LEFT,2342,0,0,0,0,FALSE,842,0.928864358,1610982656_56.csv,schedule_5,0.644916666666667
5,11:12.8,FALSE,RIGHT,2994,0,0,0,0,FALSE,1494,4.951310967,1610982656_56.csv,schedule_5,0.155005602678326
6,11:15.2,FALSE,RIGHT,2377,0,0,0,0,FALSE,877,1.144793241,1610982656_56.csv,schedule_5,0.726463014825682
7,11:17.4,FALSE,RIGHT,2235,0,0,0,0,FALSE,735,0.268738918,1610982656_56.csv,schedule_5,0.727203077258098
8,11:19.7,FALSE,RIGHT,2246,0,0,0,0,FALSE,746,0.336602281,1610982656_56.csv,schedule_5,0.727758124082409
9,11:21.9,FALSE,RIGHT,2234,0,0,0,0,FALSE,734,0.262569521,1610982656_56.csv,schedule_5,0.728189827167984
10,11:24.2,TRUE,LEFT,2326,1,0,1,0,FALSE,826,0.830154012,1610982656_56.csv,schedule_5,0.271464810363555
11,11:26.5,TRUE,LEFT,2251,1,0,1,0,FALSE,751,0.367449264,1610982656_56.csv,schedule_5,0.907644984610793
12,11:28.7,TRUE,LEFT,2179,0,0,0,0,FALSE,679,-0.076747294,1610982656_56.csv,schedule_5,0.919665271696409
13,11:30.9,TRUE,LEFT,2231,0,0,0,0,FALSE,731,0.244061331,1610982656_56.csv,schedule_5,0.591562985230388
14,11:33.1,TRUE,LEFT,2202,0,0,0,0,FALSE,702,0.065148829,1610982656_56.csv,schedule_5,0.866437498411197
15,11:35.3,TRUE,LEFT,2254,1,0,1,0,FALSE,754,0.385957454,1610982656_56.csv,schedule_5,0.843163579236514
16,11:37.6,TRUE,LEFT,2255,0,0,0,0,FALSE,755,0.39212685,1610982656_56.csv,schedule_5,0.641380791126402
17,11:39.7,TRUE,LEFT,2163,0,0,0,0,FALSE,663,-0.17545764,1610982656_56.csv,schedule_5,0.629499478639895
18,11:42.0,TRUE,LEFT,2250,0,0,0,0,FALSE,750,0.361279867,1610982656_56.csv,schedule_5,0.921321236148846
19,11:44.2,TRUE,LEFT,2161,0,0,0,0,FALSE,661,-0.187796434,1610982656_56.csv,schedule_5,0.917210063137277
20,11:46.3,TRUE,LEFT,2097,0,0,0,0,FALSE,597,-0.582637819,1610982656_56.csv,schedule_5,0.918990311457104
21,11:48.4,TRUE,LEFT,2167,1,0,1,0,FALSE,667,-0.150780054,1610982656_56.csv,schedule_5,0.920313491291298
22,11:50.6,TRUE,LEFT,2194,0,0,0,0,FALSE,694,0.015793655,1610982656_56.csv,schedule_5,0.625863857894415
23,11:52.7,TRUE,LEFT,2062,0,0,0,0,FALSE,562,-0.798566701,1610982656_56.csv,schedule_5,0.632235641259179
